parameter_set,response_dimension,tau,eta,beta,gamma1,source_coefficient_count,maximal_common_coefficient_count,fips_z_coefficient_count,maximal_acceptance_expression,maximal_acceptance_exact,maximal_acceptance,maximal_reciprocal_geometric_factor,fips_z_acceptance_expression,fips_z_acceptance_exact,fips_z_acceptance,fips_z_reciprocal_geometric_factor,fips_pdf_average_repetitions_all_checks,potential_updates_average_repetitions_all_checks
ML-DSA-44,1024,39,2,78,131072,262144,261988,261987,((131072-78)/131072)^1024,646728474016187920369333566677257553593534813904458332690660745449775239742933564578202658420272343308017032222298622424808878197727793981590024490328618260146328275021454629459942198740243066017780526174944768712630014412484423779297930051006073067771460788183324656284581227688453686142868856327774606196253198355072685578667054886263231560784809248016643581217399402992165490983578248643722787307140756727440909541522563571686449209868206865628499996021386111524408870844512666720602273805341137709546195711672084929852470747909487826039360785705566201399040417234852323935000793339310505912073981431923538703213938044765882356556827262886025123755420997803918571491493844375725811357702196309519478663232476401672273503221600345180733589891651902760067012045592747338360691588515359337344440189105211189195891829470043362669438326838254712917399458089435690413216287986366329205733147438104365608598134866213747790971111976501152360006886392762360659382116524797599084571546660359157677894547160224082335881285374329258838150965115158693997832144518335990096393348095842509706799154853466495449605585814807604960126734196642319957818479371503651370660315000751216669385698456158598884545545112240978074277341936872722975619040801211208999120301821239779010364674876100294537551885437864127866430814468025678807761084768237007856006710758441547101619934375102128272554987188989978576972398101339203051536713367589392285455523321739343194184248098419513351386241851489287807963888781386120519718945075705830044601276443424406318262462679724570036011712232327625373632932638102235327053817996712189443782683605265825284220577696845116627493047274036298417919850445045577760595941578049281288568432372986829828998203116111181683906270198108711141379770724656858138206566986291001663049586669957788293986918257338023562067094970652774072289101204224064673003151701534641824808715092837863902083086952221691805433088831647547316522172800260596529740804553096999446793168258991404698966411313587168448022398150749480588088231479623518111924793882676149792442999935891834288404209629666408559835721635149874094840453714462971923039402664195806076495384480770809715735341209877128501521124369310548132880238341552985948822516878382412355513417986230687145702811409913125615108207906789780320605344057168615081497688451489241257673790901044378182314776058650529499305838462502629789367220168896334887645812344918027538436532793779784197691206308484095005409243168382634800175082332943222513286181145653720402606093537017763000600010174301515197029017862317323894974449231777607832681430888804350440379267709372682739213867062995866210890914809931355394916366863188627028823951163489201293572786540591189245065165722946532427742671824690891053364640521534017329356576726873856366362827253218046210279894334730814713974611926768190431190509439538449345036964259036842630038652953868187372373627777369266674469576007015153315626488412722298767976174767628544741215132911160108549064677686741955209592416365914908228472161010736586235329587724977039480183415060897965414165334882292545094042375454539848795106888004900461860332030339987186808132862285907440778345666208964734111425295032055537490405862654988533291982255953000156143309482628173849843143659658910761313017373311503910967042892792805624683758139979910346427852485859435704833648226736057833705185925288817275444679228103285980768358051576527968671592312645678378977269064251823513717650426070451193864722744328364820798480633790344301951561527611855470731361398977328620510855663006028499293575836940564535582723599474483582631243394112370376060156348343453422085061734131427094660714260611431355215117472081683200153853566394930740083409686413430377294181759919361462973468666675087948589392544938084280023196650567810371847966619588969327233842467577631979817303666408051594263347479524644208759093129915443201476395159735015019921539857735925072317980532292133080617465129445613632752102878516313452331751540452000614992730822395751916863781576565674587128306586138303663732246339873953943097659701508253185469379935950161686829533567754717193941137510255064478418012383533529570441056277510998988378363437514062821898999917412237186408524179724669365036197838407159509384199256152734380827967484999102320650005555229146584752724159336226064625475627963989041396196769110282212385605977371388559256791186975455294131892517062363725029347201710008609233807546863849449045635052605170977747603985714347021312084152654180708578375699830397374514229847163098897354605366094075543038482038915659728946562943732544258978176710928296833059344571860841652257893697040257529225894097901450620334410861167573119942813859197955863623589588407524707822161146566355881934680349643757303368844141502455269113776148635722572910230673345055147249687956836208301650079473130274604472141319992018752050131485818536412843991339250278547315547260030274006350860149450348367715846270316001812481/1189731495357231765085759326628007130763444687096510237472674821233261358180483686904488595472612039915115437484839309258897667381308687426274524698341565006080871634366004897522143251619531446845952345709482135847036647464830984784714280967845614138476044338404886122905286855313236158695999885790106357018120815363320780964323712757164290613406875202417365323950267880089067517372270610835647545755780793431622213451903817859630690311343850657539360649645193283178291767658965405285113556134369793281725888015908414675289832538063419234888599898980623114025121674472051872439321323198402942705341366951274739014593816898288994445173400364617928377138074411345791848573595077170437644191743889644885377684738322240608239079061399475675334739784016491742621485229014847672335977897158397334226349734811441653077758250988926030894789604676153104257260141806823027588003441951455327701598071281589597169413965608439504983171255062282026626200048042149808200002060993433681237623857880627479727072877482838438705048034164633337013385405998040701908662387301605018188262573723766279240798931717708807901740265407930976419648877869604017517691938687988088008944251258826969688364194133945780157844364946052713655454906327187428531895100278695119323496808703630436193927592692344820812834297364478686862064169042458555136532055050508189891866846863799917647547291371573500701015197559097453040033031520683518216494195636696077748110598284901343611469214274121810495077979275556645164983850062051066517084647369464036640569339464837172183352956873912042640003611618789278195710052094562761306703551840330110645101995435167626688669627763820604342480357906415354212732946756073006907088870496125050068156659252761297664065498347492661798824062312210409274584565587264846417650160123175874034726261957289081466197651553830744424709698634753627770356227126145052549125229448040149114795681359875968512808575244271871455454084894986155020794806980939215658055319165641681105966454159951476908583129721503298816585142073061480888021769818338417129396878371459575846052583142928447249703698548125295775920936450022651427249949580708203966082847550921891152133321048011973883636577825533325988852156325439335021315312134081390451021255363707903495916963125924201167877190108935255914539488216897117943269373608639074472792751116715127106396425081353553137213552890539802602978645319795100976432939091924660228878912900654210118287298298707382159717184569540515403029173307292454391789568674219640761451173600617752186991913366837033887201582071625868247133104513315097274713442728340606642890406496636104443217752811227470029162858093727701049646499540220983981932786613204254226464243689610107429923197638681545837561773535568984536053627234424277105760924864023781629665526314910906960488073475217005121136311870439925762508666032566213750416695719919674223210606724721373471234021613540712188239909701971943944347480314217903886317767779921539892177334344368907550318800833546852344370327089284147501640589448482001254237386680074457341910933774891959681016516069106149905572425810895586938833067490204900368624166301968553005687040285095450484840073528643826570403767157286512380255109954518857013476588189300004138849715883139866071547574816476727635116435462804401112711392529180570794193422686818353212799068972247697191474268157912195973794192807298886952361100880264258801320928040011928153970801130741339550003299015924978259936974358726286143980520112454369271114083747919007803406596321353417004068869443405472140675963640997405009225803505672726465095506267339268892424364561897661906898424186770491035344080399248327097911712881140170384182058601614758284200750183500329358499691864066590539660709069537381601887679046657759654588001937117771344698326428792622894338016112445533539447087462049763409147542099248815521395929388007711172017894897793706604273480985161028815458787911160979113422433557549170905442026397275695283207305331845419990749347810524006194197200591652147867193696254337864981603833146354201700628817947177518115217674352016511172347727727075220056177748218928597158346744541337107358427757919660562583883823262178961691787226118865632764934288772405859754877759869235530653929937901193611669007472354746360764601872442031379944139824366828698790212922996174192728625891720057612509349100482545964152046477925114446500732164109099345259799455690095576788686397487061948854749024863607921857834205793797188834779656273479112388585706424836379072355410286787018527401653934219888361061949671961055068686961468019035629749424086587195041004404915266476272761070511568387063401264136517237211409916458796347624949215904533937210937520465798300175408017538862312719042361037129338896586028150046596078872444365564480545689033575955702988396719744528212984142578483954005084264327730840985420021409069485412320805268520094146798876110414583170390473982488899228091818213934288295679717369943152460447027290669964066816,0.5435919588074783,1.839615144774733,((2*(131072-78)-1)/(2*131072))^1024,20818796785209441811302840939814954101943952021151140566147062173333310015642488909475433887248872637483403175103805247059500897966267296713090431876916662803795654335346925070687939895203452361255817006349389154545382114650409846410900916163560916495156612959637111800518721572397210863416833974405100328757215481377904401684604422459534405489980314379215661704872055874564700793857686160506347281838285070250917598791832351468800325881470844415867273539123961534131867577167142092577573555441092151755707508590089376300196479394345730952120610740061669429581124264347499666858432314012746439045368722494025686573857216830837434326983049325232465526348059242894537371052439100839557979935273683319979622138684756600767727579634855591781065861438654996538542355432060463791808340439946993358579430406381617451861089587354381188800017509990682427624898991492525566011259508399964019105538571699276039365692832039557498687278402602954149902610643436970867772375850490345352720674737212304176810607223653374885684015657980121636992656008935699904967403161174166000265717323307030134240261422805881801453876878251939484643319348005116220972543460786614087966745170774415980208238118069430020673261489413450454780336732701882995662142385292362382795245297754882525968084742710554417283157488512344985939780818355267725701763578624865857439964263294133231880680178398918880778287928098134418501876682833618638488553381325985628864213975395674789531516192198943918672256531538973882735087479190289562800837813758824493094231361334577111704314409084169303360399441013127039558529466178965550595689803367559973037391487424220669389042124096419288624918035383773765450890980369637553292624067103231858312139975255393835875954230873914445262922079534003435834662370443534106738320458793549049209057253593830254822062752055477340801435675328251597938163468965690742705770192411211122837578079592483329901914229618343779354405523829385808030305990782964867969596146485108119164454762193542006575037866081592967522098409723477353601127961732881280275722424336852828356424314106067393646780747002074791659440794837598858084932560433283411917698736474667418853481334398213923712889948809432622241577289076013998449780231611592462382642106124818793296573142516785884578231147947008105292026431606786079703888890767964032697550679111414595962105702031974551616590222942220502144163142578239466883272726737731673880633911247563781724136227656551240477663697489234863582794271305137238350189665731148899502133338982798177273446852349105008740168311366821242296564271641913836865246235115616801705173892432915324699335188743540694719544047325059331833000548338483702298129740428027904515197748187717863182176711375903181469029609209195591752801175364599065781474432642283929204535602056235699154950069704582548171830867617749527873822275919920404011215828140844191054584666402872506254466104435084683200680486307561107320160631946561679766548232494712366731550171236380910344024674359732735743594414784549470011089102757217551848369246945531899410942333585436105249727575324974817473996020173477844910542020712737430198346007359500799400411204829719959967370733810678368594944862935592326503487740419118798047204991184860614447557766005012507310058346485116643424094374926862325972565898214689460255959898217048807671672822520173221840592614582865059712534140354925719873748872746023904266005217634416871872560045361233698792236180423589029811104312620450948686748095135214629374296183527648136139544808105053114563344663279337999058282058768236999122458002228807250368834784245143038564307774068422491364185852536377223465840004742860807410305045745899411901984608019086803277113802540595148345204642859927430364258687309420246479062189350578816653745525474839713424702216482528103383842290329508062402841112515601694810965160597907282204142234361641966819290790316525645350960870512963922058183046202829961983917521288933739402677357246226428623998283745719778462390443851369734790068111228868252335064728851884837487810178332298324074938819952433337930188336661460290068868667531839185480960948096178258765276204775016253909325166482506149223179274211279905256842865884303727845451158472769816131057913189311785804288152752319751142508145488911665086374649781641301081370925192213744205003530590124911478065209737058095007843281041340776763266220546391670817727951389287214412701745813894530295046128776730906058099659912468774449039940632238220377371707034640263751754732837372698720118696774909482915768676379331062429134655435780757316503616366406675322782364088420595388186111175019931443756470500090812201796413741985865697881830345646355423581316657990542325394114878376771130725845372114629553821707718010540839135093080355979091979882808427260818858911948538398452223298320760408231087334455807793283456306135310838453361729750559924832675851925371949170922842720388900831667489816484199022335431815994946175764564329048982115449126156408354016196814660537338757449401831289941005354510695359176715900849436834036835874745917404142894003832085647108753705902346294090871097745981838074305124530796567456528298154088626066346928274959030328659578834729100491975444589351031875972097210854999319872779535438473028672741387174247678849204880236976447211413687287917657202326533653406297371038991226173344341682216095383335585233892250811984248865401476547075023579718689807901306315466118202793761415777553114990800382328548555889053986304355496340658192053198908264963831658565105686318964936393634280861016883188689384865791015620136837300451175486028256399361/38448559958689582446977056492823062848927500337801248175571406455205640359363297329514829541070592676457967314688087605622316283099436819343890491013635088466499729825070976031210275483598854650564606111014665118125927723996499339432016213581444364821345016492704280888753836915090019089891021956471980034903237378400465979859826540187609718141492082898673816622337123245934288996076604339638524418394253023635460869167245612500247759155716272608571716958636926667805605753641932050068903767467165937176253315864988785133650181824849372103644977934119026825380749068108066872357582754400729634791720080164446537402135117661781469236359174184255596033792669086827411915986015838150656848431408992911771591624913941525780483938691571136538834822539584780911120126939399103070964745357217580167614907010324711156089416280463510336088047045004415745873169503686247087308031500178696881177302535389100298789242479384645073132351705737430484773132931574739815631252123422088074872372420202820360457330362118560631777500785925332990575820431004243688532105196903898543880465330550104758220492216377002140369482478254204390083473034586963001593132129378013492383581515627940015744644254953670143816119601465095726473112229478950729757709871425341485860918764648625881275487722015393560501796730878520888361812411650414282946262045476883178592995488364563880126578286951607355735992947731781538294875271574864043108188539109119918277016773246558167048666085193765160124264190947420400645854469508014776755883989972065875639618553446753825836144875262993424412684554556898756972714184734041991686692081821547127972614988059962571969025831790124999327826103472589043482166860944335563305313733753718974625930549278520594961590025279061819898430504890594651542030355356712920957135982522276103401297842683130400014844612945480945116470621327528087145999056500069274154450643588945060068255600120128885964595474682275618783873088243118219745124777903386837399811094658903562890136512940695482752032031808086815733887292852972336277631358557245113042785818028051234887370149420184820248600593508295242689017771401347522072896573378892123196299780401472964400022154953633543845395087356920833120210730705011855968171103867054322048889349241026647431540276824581324251471335305137613210452034008440330746299711661622469116156548292474296008218098552544333228771438814286275417774489280051686677036552028331663254360440592548720586690433130063140540114058064527982221082862164986576526942793763175079583002874559996712571073894078195183501370725252885453637960201238946868676704110226218852035688645870611182416843308352284639191207991983695852572958929112314976838541136669254081533813799126406405859720539994908516479854848301589373052500259590217147630533104470624038420535996537794398168556941689489640590025493737279963818741514851666330909146526690531131709880043528697041489213387210197441399336846028145341896358640909788006549837881428946105757595856448280368524742297818185817412680662660258958441387230755918575863934176465654300391746741973083621319557095445725462131414155911712013461673012726532528323680913900239598800737988323416624314219337539777582831138070457165646115997641224672692221125637111123732207977809418046079624113902168870945867329326278996425619089432645727236803104861591666361945805373249913689827164734590878498462786698283811077576686035697346883127932791702533774526352910857830279322367021165325386944768843132906644432143161038078918177112498627500208496202955180688087245450366196193864679352522944682019035419149105624897885390781969271541302191353712405440163953084005922519105018976327469686328255007397145963155262198675302949968271388691940362274767798076328607378638440486543891012727297778268255277026160910530357786644939919306653741443016100824786550126143125924489015012723962504052636184076541884054667789069600066921840220577878306346214272726027010242839821689530872073373999328339098568843763904574053249005460846820910932792707741310744602737806382175467523259723497880623436622585852541326384059959995143312091736735843249441506666014129572853323906202386567067638700947859246730291156601125272415511900919608531548328979621028717360314901833032365958594603475955686744170452409666419029111578818803036900869624373440575853216805793950656085549318966062263612496388862306204701273007349199949990079715873565509967880817971018426048058146068039800158577047061243337199803725265207339575928474688454010509360930063137390729226079007289045496751180410993944295642503355698510297924224644240753414126413706400103044149165908557074617237622080932446184169932297882164792564014718276494215637734995241343815930987865825647133828470637438944808041762845059451803399725505863858011570199292519794533344377559174398017366476326492384814758816154748041122844387670552125008043076417403088411607080337480550534303802771112912581428328885557869146753007103287223391486780332361239355963432012493496051285072027635618926443633387893019054756343722688074200391334446252106751133882642438547367391301229272298694451522040433810620207374283045600853922309924495353348734859731800287200050286615033184132697017296572340419013735770106600797612496359412588114138431619220641386838078912450881641429040837254213276369578953312144755186685359585141180598398368235739814200624474677442416064830195463694588605124744950362063529234545240378021620895676803531848237377551457882046712672355146932491169091236445252690403712024392627335056563543107562770803672059136162039931331357996511511072625851039832806754552212807873198131511296,0.5414714311167402,1.8468195042859092,4.25,4.36
